blocks,delta_cp_deg,dm21,dm31,dm32,eps,g_diag,g_off,jarlskog,label,m_light,ok_3d,phase12_pi,phase23_pi,score,theta12,theta13,theta23,theta_e_deg,ue3,um3,ut3
"[[0, 1, 2]]",-179.87757125866682,2.3201789678845432e-15,1.5724044130107603e-15,-7.477745548737829e-16,0.065,0.9,1.0,-2.3143156146936112e-05,3D,"[7.453091397216708e-08, 8.874140017720654e-08, 8.44231102870377e-08]",True,0.088,0.016,1104.0392202899989,13.459078765390094,9.405037392319862,71.50491217466838,5.729577951308233,0.16341270012875045,0.935602931941679,0.3129591717441195
"[[0, 1], [2]]",-179.81553708539647,3.937570204943288e-15,3.0381555238060114e-15,-8.994146811372764e-16,0.065,0.925,1.0,-6.214455248622005e-06,1⊕2,"[6.520352133452607e-08, 9.04934771094872e-08, 8.537947480646626e-08]",False,0.088,0.016,1533.8579752533171,5.201811507183222,3.7433779153738147,69.43766503861652,4.608290449551136,0.06528779907311133,0.9342930279334888,0.350476876907825
"[[0], [1], [2]]",179.9885382982869,5.381145606026787e-15,4.278136954148354e-15,-1.1030086518784332e-15,0.065,0.95,1.0,1.3684464488177947e-07,split,"[5.6456897031512634e-08, 9.256633744754951e-08, 8.640323012813337e-08]",False,0.088,0.016,1825.5917564725487,3.2195426069318143,2.271833799365342,70.97032197029169,3.5211544367562135,0.039640590793967964,0.9446067689642887,0.32580158929684794
"[[0], [1], [2]]",179.52343500472617,6.594480769038441e-15,5.2706247441880535e-15,-1.3238560248503879e-15,0.065,0.975,1.0,2.7189401751582076e-06,split,"[4.862523803546229e-08, 9.465143708916315e-08, 8.737870746465309e-08]",False,0.088,0.016,2013.1289849268587,2.2795599071502255,1.6416505925947686,72.46152644156888,2.9574260642934234,0.028648287835312612,0.9531234479772475,0.30122245686546795
"[[0], [1], [2]]",178.77412683503778,7.608819307546912e-15,6.056011085780913e-15,-1.5528082217659989e-15,0.065,1.0,1.0,4.010357261911557e-06,split,"[4.1701490009230265e-08, 9.668419507104997e-08, 8.828944078864043e-08]",False,0.088,0.016,2143.069963402775,1.7454329078262822,1.3083271237498515,73.67136874312762,2.5981759844196373,0.022832631651258355,0.9594147370468364,0.2810730034514659
"[[0], [1], [2]]",177.76866966860854,8.461616135767291e-15,6.675713653210892e-15,-1.785902482556399e-15,0.065,1.025,1.0,4.72119937709415e-06,split,"[3.562382508502689e-08, 9.864417392555874e-08, 8.913344247194475e-08]",False,0.088,0.016,2238.901594587335,1.4064639206952774,1.1091525944922762,74.6418365593961,2.3451585323590987,0.01935715562438053,0.9641083762582063,0.2648024534533212
"[[0], [1], [2]]",176.50446048802422,9.186004112646628e-15,7.164965995465288e-15,-2.0210381171813398e-15,0.065,1.05,1.0,5.169759545501941e-06,split,"[3.031816495436126e-08, 1.0052460016755345e-07, 8.991194092925115e-08]",False,0.088,0.016,2314.587265585191,1.1738754221028334,0.9758347498371566,75.45154816596849,2.155773316874507,0.017030705954197735,0.9677951792905976,0.2511621906190942
"[[0], [1], [2]]",175.0460725449807,9.80917585255772e-15,7.552245061928272e-15,-2.256930790629448e-15,0.065,1.075,1.0,5.422472125393015e-06,split,"[2.5708980527836564e-08, 1.02323641121387e-07, 9.062668890403617e-08]",False,0.088,0.016,2376.5939676721355,1.006723421740447,0.8808874252453582,76.14099238216575,2.0078304465606056,0.015373780238708246,0.9707733617686085,0.23950517105408436
"[[0], [1], [2]]",173.3743963895224,1.0353006781527846e-14,7.860284409993755e-15,-2.492722371534091e-15,0.065,1.1,1.0,5.611294457697423e-06,split,"[2.17230717108157e-08, 1.0404277306031923e-07, 9.12807551159991e-08]",False,0.088,0.016,2426.276243932225,0.8811398482809937,0.8094026348700042,76.69604919436718,1.8884449337638727,0.014126271090758554,0.9730659045531789,0.23009388053830251
"[[0], [1], [2]]",171.5171983636606,1.0834458075686362e-14,8.106699139424905e-15,-2.7277589362614566e-15,0.065,1.125,1.0,5.748943056242951e-06,split,"[1.8291218154770858e-08, 1.0568361621969501e-07, 9.187637237620086e-08]",False,0.088,0.016,2469.1360689508447,0.7857486594071023,0.7532119219715832,77.1871741473921,1.7895762167979594,0.013145649361791446,0.9750154792933322,0.2217476201478844
"[[0], [1], [2]]",-139.6168568766863,8.527462140631736e-15,1.1494714298168803e-14,2.9672521575370672e-15,0.065,1.15,1.0,-5.044544797807338e-05,split,"[5.192739987400072e-10, 9.234571882939405e-08, 1.0721466291349599e-07]",False,0.088,0.016,2444.2218346236873,1.5550012200091023,0.7851524514817673,12.385787851205466,1.6937655045068065,0.013703066525545156,0.21447291912764863,0.9766338069761163
"[[0], [1], [2]]",-170.73843928197206,-1.426193095859352e-13,-1.4012999069191393e-13,2.4893188940212845e-15,0.07,0.55,1.0,-2.5845436435852777e-05,split,"[3.7983623182367456e-07, 4.069709350891103e-08, 6.438611895505376e-08]",False,0.088,0.016,2650.1435261077513,5.381531185390043,0.9309763329310468,83.88734225112456,-5.729577951308233,0.01624788729248565,0.9941831889665903,0.106469680823939
"[[0], [1], [2]]",-170.3563283498407,-1.1862630074363639e-13,-1.162615108900889e-13,2.364789853547487e-15,0.07,0.575,1.0,-2.4351881822918263e-05,split,"[3.4728380628467566e-07, 4.4494284621013216e-08, 6.591305801950946e-08]",False,0.088,0.016,2680.487368671663,5.285484561490894,0.8986394944539288,84.16880989398564,-5.729577951308233,0.01568357493552301,0.9947031910051197,0.10158536942627998
"[[0], [1], [2]]",-170.19062314864243,-9.770565816441286e-14,-9.548585124025149e-14,2.219806924161378e-15,0.07,0.6,1.0,-2.1195815232251127e-05,split,"[3.1628426564988347e-07, 4.8270887015603905e-08, 6.745283876483313e-08]",False,0.088,0.016,2726.648871788707,5.171242855164737,0.8502872829854485,84.61613129356621,-5.729577951308233,0.014839767956183504,0.9954787911571621,0.09381768299890074
"[[0], [1], [2]]",-169.53465884527995,-7.962744346210015e-14,-7.757096974987838e-14,2.05647371222177e-15,0.07,0.625,1.0,-1.997765704568697e-05,split,"[2.8693375873393644e-07, 5.199556172486932e-08, 6.899284130477934e-08]",False,0.088,0.016,2759.6336118196027,5.028589943395043,0.8130544264574681,84.88580668643542,-5.729577951308233,0.01419000048921673,0.9959187316425102,0.08913205848453003
"[[0], [1], [2]]",137.778883397136,-6.413951385748982e-14,-6.226182507943106e-14,1.877688778058771e-15,0.07,0.65,1.0,2.2055132768084478e-05,split,"[2.593009234434888e-07, 5.5654784530678154e-08, 7.053469939834565e-08]",False,0.088,0.016,2789.390028717927,6.5676930460956,0.2159402462110316,85.59141023072193,5.729577951308233,0.003768859361557285,0.997034158162123,0.07686795923568931
"[[0], [1], [2]]",120.5941814967528,-5.0981297135175425e-14,-4.9295147189446093e-14,1.6861499457293307e-15,0.07,0.675,1.0,1.6830111745170764e-05,split,"[2.334285913866677e-07, 5.9225080342608656e-08, 7.206774651199925e-08]",False,0.088,0.016,2850.913007324194,6.794110697207912,0.15265166762970087,86.41127260349978,5.729577951308233,0.002664271056804507,0.9980355205564388,0.06259394034069243
"[[0], [1], [2]]",80.11046716064554,-3.989168121094778e-14,-3.840666786507077e-14,1.4850133458770163e-15,0.07,0.7,1.0,1.2182454810550801e-05,split,"[2.0933591556149893e-07, 6.268847049516544e-08, 7.358571654132508e-08]",False,0.088,0.016,2919.774783849145,7.082302382231207,0.1270084123348645,87.38400709325354,5.729577951308233,0.002216713157549402,0.9989554144032554,0.045641715756504886
"[[0, 1], [2]]",32.48145920691571,-3.0616699060889555e-14,-2.9338818658529386e-14,1.2778804023601725e-15,0.07,0.725,1.0,5.509018905279273e-06,1⊕2,"[1.8702100496432187e-07, 6.603148670880697e-08, 7.508686728939705e-08]",False,0.088,0.016,3014.5025377866486,7.458473922670566,0.22229894895690602,88.82264840424406,5.729577951308233,0.0038798388489891854,0.9997813586638091,0.020547061075831364
"[[0, 1], [2]]",-173.32054150311328,-2.2916728760145586e-14,-2.1847477556364275e-14,1.069251203781308e-15,0.07,0.75,1.0,-1.527515825554413e-06,1⊕2,"[1.66464151577373e-07, 6.923572055109289e-08, 7.65691596141053e-08]",False,0.088,0.016,3007.959951166179,7.969330872340714,0.45069375186575017,89.3032037772712,5.729577951308233,0.007866008768937423,0.9998951159909547,0.012160712293372638
"[[0, 1], [2]]",-174.99735581138205,-1.6570999854113064e-14,-1.570520001912155e-14,8.657998349915158e-16,0.07,0.775,1.0,-1.4129032757299248e-05,1⊕2,"[1.476323764952112e-07, 7.22794489153779e-08, 7.803921174962135e-08]",False,0.088,0.016,2657.5311776337658,8.69199743019811,0.9301177857328184,86.15924231032487,5.729577951308233,0.016232904793304418,0.9976226051589329,0.06697484959203266
"[[0, 1], [2]]",-177.75408905691805,-1.1384281674631838e-14,-1.070483844583027e-14,6.794432288015673e-16,0.07,0.8,1.0,-3.125857500112358e-05,1⊕2,"[1.3048758459090019e-07, 7.511809407683008e-08, 7.951208264494813e-08]",False,0.088,0.016,2155.3856797968338,9.776991224587997,1.845379505838855,81.38117298923704,5.729577951308233,0.032202380118276426,0.9881944170225989,0.14978251193007797
"[[0, 1], [2]]",-179.03864312052457,-7.195946277579874e-15,-6.661564551973267e-15,5.343817256066059e-16,0.07,0.825,1.0,-5.841469293969849e-05,1⊕2,"[1.1500891146840198e-07, 7.766017923985788e-08, 8.102768147474947e-08]",False,0.088,0.016,1444.640683544263,11.547545659131126,3.81771990219236,73.80780632434865,5.729577951308233,0.06658248792067457,0.9582006392040895,0.27824145509101966
"[[0, 1, 2]]",-179.60572024994468,-3.908856813321996e-15,-3.436589195394669e-15,4.722676179273269e-16,0.07,0.85,1.0,-9.666582818824538e-05,3D,"[1.0129635326517751e-07, 7.970002742472328e-08, 8.260969670340747e-08]",True,0.088,0.016,708.8660133832777,15.274316276976416,8.354020963041664,64.49262857688664,5.729577951308233,0.14528910482642451,0.8929533647211642,0.426057935557933
"[[0, 1, 2]]",-179.8326429221051,-1.7354777521799271e-15,-1.1889585185190373e-15,5.465192336608899e-16,0.07,0.875,1.0,-0.00011734240481919127,3D,"[9.05760421208384e-08, 8.042724447658247e-08, 8.375596031183008e-08]",True,0.088,0.016,1359.4062911075252,33.17131518309515,19.058569187550038,71.5153536212025,5.729577951308233,0.3265345170685812,0.896421892911056,0.2996714852510121
"[[0, 1, 2]]",-179.8913100878809,2.294222113635401e-15,1.5063216433278359e-15,-7.87900470307565e-16,0.07,0.9,1.0,-2.059120075620854e-05,3D,"[7.449762342968576e-08, 8.856702552477794e-08, 8.400129487096673e-08]",True,0.088,0.016,1142.3578624930103,13.904590063022155,9.607567435054488,72.49901272891633,5.729577951308233,0.16689897232216067,0.9403350099416788,0.296504303705342
"[[0, 1], [2]]",-179.81431539593115,3.903370714128161e-15,2.9640540432771662e-15,-9.39316670850995e-16,0.07,0.925,1.0,-6.023643305311955e-06,1⊕2,"[6.519639253008086e-08, 9.029917116488137e-08, 8.493894067042247e-08]",False,0.088,0.016,1568.6639368358904,5.177554309564257,3.7178420827537058,70.08275703571502,4.797164607443671,0.06484305912558162,0.9382070035634185,0.33994557821479077
"[[0], [1], [2]]",-179.99770137108695,5.34484926835169e-15,4.199878773219025e-15,-1.1449704951326652e-15,0.07,0.95,1.0,-2.677297912884234e-08,split,"[5.645544904543033e-08, 9.236918856021672e-08, 8.59482198776694e-08]",False,0.088,0.016,1846.813544491371,3.207587521274772,2.26289593325964,71.34916403777746,3.6176963080495645,0.03948471773240685,0.9467461657551977,0.3195507075464304
"[[0], [1], [2]]",179.5409965367972,6.556943074930762e-15,5.1891300152063786e-15,-1.3678130597243837e-15,0.07,0.975,1.0,2.5740368648826826e-06,split,"[4.8625851067002235e-08, 9.445325016600035e-08, 8.691146878977861e-08]",False,0.088,0.016,2028.1233114706142,2.275259967240704,1.6380055078731717,72.72287260572648,3.0172243435444654,0.028584695159555418,0.9544892476945637,0.2968723483891708
"[[0], [1], [2]]",178.8271677310941,7.570273473978695e-15,5.971777068773437e-15,-1.5984964052052578e-15,0.07,1.0,1.0,3.7720281650081405e-06,split,"[4.1703015715474564e-08, 9.648530973025797e-08, 8.781183626675026e-08]",False,0.088,0.016,2159.2536279337264,1.7462795110706137,1.305368236432203,73.94867340218106,2.6400495578041814,0.022781002758024037,0.9607649861852534,0.2764266037012154
"[[0], [1], [2]]",177.8497834593477,8.422128721355447e-15,6.589040243100504e-15,-1.833088478254943e-15,0.07,1.025,1.0,4.50662182540209e-06,split,"[3.5625786364532734e-08, 9.844452943382265e-08, 8.864669704614961e-08]",False,0.088,0.016,2247.6739232950217,1.4067243254340456,1.1079833910613668,74.78795658810074,2.3770394543301263,0.019336752994357723,0.9647809404991311,0.26234295651541195
"[[0], [1], [2]]",176.61436321108366,9.145670810148179e-15,7.076138634552733e-15,-2.0695321755954456e-15,0.07,1.05,1.0,4.9581920626609004e-06,split,"[3.032030966966761e-08, 1.0032443365707438e-07, 8.941733508116461e-08]",False,0.088,0.016,2322.861370198679,1.175155671173481,0.9733291011430992,75.58470408855956,2.1814998845930766,0.016986980460873255,0.9683769888944749,0.24891253458693494
"[[0], [1], [2]]",175.1858107524533,9.76795186673321e-15,7.461390839475825e-15,-2.3065610272573854e-15,0.07,1.075,1.0,5.251380807632195e-06,split,"[2.5711171738563012e-08, 1.021225548980395e-07, 9.012466472417918e-08]",False,0.088,0.016,2379.8163121814227,1.0083256667092675,0.8793884186023453,76.19212539925081,2.0294667996288163,0.015347620724008785,0.9709871092933564,0.2386388152087666
"[[0], [1], [2]]",173.4765235397905,1.0310950812465184e-14,7.767598324714119e-15,-2.543352487751065e-15,0.07,1.1,1.0,5.506505050822649e-06,split,"[2.1725221324305055e-08, 1.0384091705130123e-07, 9.077215193165885e-08]",False,0.088,0.016,2430.249488537368,0.8828537930193244,0.8086696231024084,76.75934062349859,1.9071983440376719,0.014113478897344307,0.973319658440341,0.22901889050249177
"[[0], [1], [2]]",171.67085580674862,1.0791586971317177e-14,8.012322720292876e-15,-2.7792642510243013e-15,0.07,1.125,1.0,5.648407151808725e-06,split,"[1.829328179405725e-08, 1.0548095150364337e-07, 9.136173640583711e-08]",False,0.088,0.016,2469.4919465468793,0.7874409844679109,0.7522970646979283,77.19307833744428,1.8062020844777475,0.013129683468201784,0.975038529220952,0.22164719250797607
"[[0], [1], [2]]",-140.7396998321804,8.43154889684501e-15,1.14509634589965e-14,3.019414562151491e-15,0.07,1.15,1.0,-5.230312515069249e-05,split,"[5.26316290595111e-10, 9.18249743026523e-08, 1.0701046896371516e-07]",False,0.088,0.016,2438.7419419987814,1.5953841307142873,0.8119909657359037,12.391874584709937,1.708356695012812,0.014171441464485112,0.2145752681899609,0.976604640849113
"[[0], [1], [2]]",-170.66440683511846,-1.4263622121822685e-13,-1.401731315820472e-13,2.4630896361796646e-15,0.075,0.55,1.0,-2.6663454205214013e-05,split,"[3.7984629997561824e-07, 4.0583129338932324e-08, 6.410990581119407e-08]",False,0.088,0.016,2641.361490049269,5.376216018236477,0.937313501391952,83.77793747915202,-5.729577951308233,0.016358477047362367,0.9939762830351965,0.10836765657808513
"[[0], [1], [2]]",-170.5035633463016,-1.1864410359825814e-13,-1.1630629431605088e-13,2.3378092822072685e-15,0.075,0.575,1.0,-2.4652799919137426e-05,split,"[3.4729398567024313e-07, 4.4373515574776135e-08, 6.562635268451362e-08]",False,0.088,0.016,2670.7704716983894,5.279514765669796,0.9064787058238787,84.0495475320849,-5.729577951308233,0.01582037800930744,0.9944874406264661,0.10365541990587825
"[[0], [1], [2]]",-170.7083944405161,-9.772443352075786e-14,-9.553243599860393e-14,2.1919975221539265e-15,0.075,0.6,1.0,-2.1540629804600128e-05,split,"[3.16294503648041e-07, 4.814332266475538e-08, 6.715487353391916e-08]",False,0.088,0.016,2704.4415017714045,5.162643344311433,0.8713701943091756,84.35356246682592,-5.729577951308233,0.01520769264298545,0.9950329008185068,0.0983781092173661
"[[0], [1], [2]]",-169.91156214516064,-7.964723551400326e-14,-7.761950157581437e-14,2.0277339381888897e-15,0.075,0.625,1.0,-1.9054032128100362e-05,split,"[2.869440191435386e-07, 5.1861687286899775e-08, 6.868310233553134e-08]",False,0.088,0.016,2762.336427795615,5.024041426611414,0.8088635109160874,84.91153412345535,-5.729577951308233,0.014116862540946852,0.99595968524906,0.08868494545633622
"[[0], [1], [2]]",142.33126483004722,-6.416063808633546e-14,-6.231275092180711e-14,1.847887164528357e-15,0.075,0.65,1.0,2.2568786707291046e-05,split,"[2.5931117464560463e-07, 5.5512586048100807e-08, 7.021064288465213e-08]",False,0.088,0.016,2771.857218858244,6.572880493279468,0.23274139800404048,85.39921755126362,5.729577951308233,0.004062092529624348,0.9967695593946593,0.08021187485938516
"[[0], [1], [2]]",121.57159358541398,-5.1003866183960074e-14,-4.934866146850753e-14,1.6552047154525471e-15,0.075,0.675,1.0,1.7877060826577714e-05,split,"[2.3343880620529573e-07, 5.907461433300721e-08, 7.172875834730508e-08]",False,0.088,0.016,2848.4658113707405,6.8003302805043155,0.16309945721199284,86.39849801105235,5.729577951308233,0.0028466186920794185,0.9980210384281326,0.06281642792179515
"[[0], [1], [2]]",86.31103390260427,-3.991547887308351e-14,-3.8462436594680324e-14,1.4530422784031854e-15,0.075,0.7,1.0,1.3179425671316748e-05,split,"[2.0934608029950945e-07, 6.253241130553934e-08, 7.323486015613282e-08]",False,0.088,0.016,2913.6372935419995,7.0885384956342845,0.1323899542270609,87.32188284708789,5.729577951308233,0.0023106385417192253,0.9989051267548359,0.0467248188058025
"[[0, 1], [2]]",31.259712468641727,-3.0641703874309295e-14,-2.939679340931799e-14,1.2449104649913027e-15,0.075,0.725,1.0,5.162053026824145e-06,1⊕2,"[1.8703112096883903e-07, 6.587060297698213e-08, 7.472514169636957e-08]",False,0.088,0.016,3018.36934766069,7.466353864867038,0.22533730228384696,88.87488454680289,5.729577951308233,0.003932867713772859,0.9997994686543186,0.019635555252862764
"[[0, 1], [2]]",-171.77124474432625,-2.2943223511673903e-14,-2.1907733439595326e-14,1.0354900720785765e-15,0.075,0.75,1.0,-2.7920436168696135e-06,1⊕2,"[1.6647421939723766e-07, 6.906838793721564e-08, 7.619666845948248e-08]",False,0.088,0.016,2980.8940466809363,7.9764518449852755,0.4849022109040097,89.03871448090918,5.729577951308233,0.008463039102466928,0.9998234522984012,0.01677620944244872
"[[0, 1], [2]]",-175.10985650594785,-1.6599338118160404e-14,-1.5767477017918027e-14,8.318611002423766e-16,0.075,0.775,1.0,-1.5342210552195067e-05,1⊕2,"[1.4764239342895248e-07, 7.21036630086793e-08, 7.765822119718919e-08]",False,0.088,0.016,2632.711668309117,8.697074573831054,0.9683226892774326,85.90259346604158,5.729577951308233,0.016899614633121927,0.9973015745385931,0.07144209157139204
"[[0, 1], [2]]",-177.8816007910967,-1.1415274298680257e-14,-1.0768330494519507e-14,6.469438041607478e-16,0.075,0.8,1.0,-3.358229341886654e-05,1⊕2,"[1.304975083313631e-07, 7.492880208580627e-08, 7.912818199715367e-08]",False,0.088,0.016,2099.2657289754925,9.762887732706648,1.960145939663346,80.7215156591017,5.729577951308233,0.03420432747387408,0.9863388487090963,0.16113888267353255
"[[0, 1], [2]]",-179.09975396974227,-7.231454350072965e-15,-6.724126523223296e-15,5.073278268496689e-16,0.075,0.825,1.0,-6.288761015885242e-05,1⊕2,"[1.1501838558418486e-07, 7.744530116359067e-08, 8.065421563172583e-08]",False,0.088,0.016,1352.328068525876,11.44698188351857,4.11055251759616,72.37630785770318,5.729577951308233,0.07168114794863302,0.9506138867286906,0.30198518405269265
"[[0, 1, 2]]",-179.61881543176906,-3.950529710380569e-15,-3.494877333278055e-15,4.556523771025145e-16,0.075,0.85,1.0,-0.00010287171412797545,3D,"[1.0130258790978251e-07, 7.944611133868444e-08, 8.226382548812788e-08]",True,0.088,0.016,642.7429289737072,14.902846065070586,8.914859256700339,62.32060643199461,5.729577951308233,0.15496660152362518,0.8748629178644209,0.45891200393754106
"[[0, 1, 2]]",-179.8335381356198,-1.763780225681484e-15,-1.2409106710749853e-15,5.228695546064987e-16,0.075,0.875,1.0,-0.00013127493840139732,3D,"[9.05385005932893e-08, 8.020872685686741e-08, 8.340449279628803e-08]",True,0.088,0.016,1371.921801436281,32.06478693031824,20.03837013437148,69.18927736641885,5.729577951308233,0.34264936480549596,0.8781720260435459,0.3337743331548486
"[[0, 1, 2]]",-179.90370408355992,2.2694976417873134e-15,1.4414030774280337e-15,-8.280945643592797e-16,0.075,0.9,1.0,-1.8418836058211247e-05,3D,"[7.446334718980487e-08, 8.839845992152088e-08, 8.358345022872324e-08]",True,0.088,0.016,1176.459773842449,14.333053309763267,9.869607956949936,73.34148710932466,5.729577951308233,0.17140653352578522,0.9438518385986259,0.2824243386088873
"[[0, 1], [2]]",-179.81707069618247,3.8701449801307585e-15,2.8910378650154744e-15,-9.791071151152841e-16,0.075,0.925,1.0,-5.7489502595787586e-06,1⊕2,"[6.518913595175986e-08, 9.010975766401655e-08, 8.45024337587534e-08]",False,0.088,0.016,1598.8619422109628,5.152116775458453,3.7056480364760502,70.63573577423755,4.981318641899674,0.06463067930028657,0.9414571720557737,0.3308795377141488
"[[0], [1], [2]]",-179.98675530717912,5.3094437943652855e-15,4.122851072808758e-15,-1.1865927215565272e-15,0.075,0.95,1.0,-1.5034789891394105e-07,split,"[5.645396108688521e-08, 9.217642603597102e-08, 8.54979578423269e-08]",False,0.088,0.016,1870.0371659531597,3.199277528834895,2.2542379949122924,71.76455408971975,3.711455135130966,0.03933372559065674,0.9490436388244581,0.3126803953528123
"[[0], [1], [2]]",179.57028050911956,6.520262774744541e-15,5.108989690863918e-15,-1.411273083880623e-15,0.075,0.975,1.0,2.357587934651451e-06,split,"[4.8626446217925416e-08, 9.425918547563062e-08, 8.644952841195093e-08]",False,0.088,0.016,2047.0876488754388,2.2725150802522336,1.6316016819448274,73.05023851470553,3.075596337162342,0.028472972805308694,0.9561729224752136,0.291414879758803
"[[0], [1], [2]]",178.87456997951463,7.53255245274226e-15,5.8889727940941875e-15,-1.6435796586480729e-15,0.075,1.0,1.0,3.588669896201036e-06,split,"[4.170454261697544e-08, 9.629029716245236e-08, 8.733980575307749e-08]",False,0.088,0.016,2166.5957607884834,1.7442655421823303,1.3046692694051247,74.0719647411737,2.681167193650318,0.02276880664630866,0.9613578542962579,0.2743586292187623
"[[0], [1], [2]]",177.90350028548374,8.383461405381757e-15,6.503871972986411e-15,-1.879589432395345e-15,0.075,1.025,1.0,4.340897411031081e-06,split,"[3.562774159929927e-08, 9.824865076350004e-08, 8.816579804239766e-08]",False,0.088,0.016,2257.1088444567586,1.4070814578712307,1.1043401160835955,74.94081670631832,2.408490978456647,0.01927317770043702,0.965478599539859,0.2597683938663049
"[[0], [1], [2]]",176.67307664565513,9.10600139457552e-15,6.988736070740201e-15,-2.11726532383532e-15,0.075,1.05,1.0,4.851492759963987e-06,split,"[3.032244997488378e-08, 1.0012718096029095e-07, 8.892798796340514e-08]",False,0.088,0.016,2327.488992034319,1.1757781810282637,0.9733702592879422,75.6609789958596,2.2069633187971154,0.016987698702360977,0.9687074832654343,0.24762316119124633
"[[0], [1], [2]]",175.31187512857014,9.727535971928459e-15,7.372133918015228e-15,-2.3554020539132313e-15,0.075,1.075,1.0,5.0789933393136144e-06,split,"[2.571335998902376e-08, 1.0192503546162536e-07, 8.962873869435158e-08]",False,0.088,0.016,2385.163796446979,1.0093227802305675,0.8773756526941775,76.27577760558616,2.0509293980321575,0.015312495459974913,0.9713350116463916,0.2372210417157237
"[[0], [1], [2]]",173.63731238634034,1.0269580317860601e-14,7.676437855084531e-15,-2.59314246277607e-15,0.075,1.1,1.0,5.353024930497718e-06,split,"[2.172736930266463e-08, 1.0364197457919727e-07, 9.026913332861296e-08]",False,0.088,0.016,2432.9082742762025,0.8839022516825599,0.8072656231314043,76.80017935621575,1.925828584352305,0.014088976911560478,0.9734829854705255,0.22832515789763058
"[[0], [1], [2]]",171.84474866257426,1.0749501212115558e-14,7.919590775105806e-15,-2.829910437009751e-15,0.075,1.125,1.0,5.526968602947353e-06,split,"[1.829535343362259e-08, 1.0528162788149091e-07, 9.085323732463787e-08]",False,0.088,0.016,2471.1201445164697,0.7895683436798827,0.7510881080762661,77.21874274986307,1.8227347431477219,0.013108585010520318,0.9751379834539483,0.2212104839838949
"[[0], [1], [2]]",-139.96979881873492,8.337159527490122e-15,1.1408097407513207e-14,3.070937880023085e-15,0.075,1.15,1.0,-5.1482975902558166e-05,split,"[5.324020443670393e-10, 9.130959960172297e-08, 1.0681002227998106e-07]",False,0.088,0.016,2449.4880646230977,1.5785832185268092,0.8029727465203227,12.256700002995347,1.7229457889261945,0.014014059477470713,0.2122710978477602,0.9771103249661572
"[[0], [1], [2]]",-171.10535402695808,-1.4265258625893023e-13,-1.402150876821683e-13,2.4374985767619257e-15,0.08,0.55,1.0,-2.6384316184018665e-05,split,"[3.7985632505202786e-07, 4.047519515828938e-08, 6.38415225371665e-08]",False,0.088,0.016,2628.2166593133365,5.3698081983218575,0.9503515682544982,83.6189368069427,-5.729577951308233,0.016586003367541895,0.9936680014301311,0.11112518808146406
"[[0], [1], [2]]",-170.90830243116915,-1.1866150956708496e-13,-1.1635015056211544e-13,2.3113590049695357e-15,0.08,0.575,1.0,-2.4711276379979156e-05,split,"[3.47304117094182e-07, 4.425652701562017e-08, 6.534523080113692e-08]",False,0.088,0.016,2655.1943836471964,5.272452989788937,0.921410066106767,83.86220558072128,-5.729577951308233,0.016080946253622615,0.9941390665482015,0.10690612484913509
"[[0], [1], [2]]",-170.40990553194314,-9.774325724733257e-14,-9.557874279589486e-14,2.1645144514377062e-15,0.08,0.6,1.0,-2.2982613352589334e-05,split,"[3.1630469248625575e-07, 4.8014594046937967e-08, 6.68574281058579e-08]",False,0.088,0.016,2692.5753893847705,5.156248435744812,0.8797269922783363,84.20778232798776,-5.729577951308233,0.015353529253148993,0.9947771552790222,0.10090926852598328
"[[0], [1], [2]]",-169.887309029371,-7.966707994733886e-14,-7.766771272144626e-14,1.9993672258925966e-15,0.08,0.625,1.0,-2.0322765798677495e-05,split,"[2.8695423183324776e-07, 5.172669735900833e-08, 6.837410654306962e-08]",False,0.088,0.016,2742.86367467761,5.015692182376317,0.824955658852948,84.67980414960715,-5.729577951308233,0.014397694958484909,0.9955888715100301,0.09271194801786654
"[[0], [1], [2]]",143.85306686674792,-6.418153077446588e-14,-6.236296689744119e-14,1.8185638770246882e-15,0.08,0.65,1.0,2.3188545141468986e-05,split,"[2.5932137511770606e-07, 5.537187750539196e-08, 6.988997564384195e-08]",False,0.088,0.016,2764.4303406659797,6.577815072234664,0.24361295979504718,85.32400662350538,5.729577951308233,0.004251835437993632,0.9966626221207265,0.08152017886907827
"[[0], [1], [2]]",131.7814400972076,-5.1025779566835455e-14,-4.940084301594315e-14,1.6249365508923005e-15,0.08,0.675,1.0,1.8479052227620487e-05,split,"[2.3344897200626994e-07, 5.8929135102670185e-08, 7.139733548838539e-08]",False,0.088,0.016,2823.824977722516,6.805914528635129,0.17885851626419197,86.12281425595383,5.729577951308233,0.0031216649340238527,0.9977064210795091,0.06761769402129131
"[[0], [1], [2]]",86.14961592031318,-3.993855162810738e-14,-3.8516859422377277e-14,1.4216922057301003e-15,0.08,0.7,1.0,1.2102436013627222e-05,split,"[2.0935620130158695e-07, 6.238162706537254e-08, 7.289142337102027e-08]",False,0.088,0.016,2913.197359595496,7.096205446426816,0.1208204562465822,87.30755059404493,5.729577951308233,0.0021087132024690445,0.9988938532210053,0.046974709428826165
